date;position;mesure;limite
01/01/2023 13:15;49.36776166666667 1.3444483333333332;80;80
01/01/2023 13:15;49.617045 0.7224066666666666;72;70
01/01/2023 13:15;46.23613 -1.0769216666666668;86;90
01/01/2023 13:15;46.23847166666667 -1.0779483333333333;73;90
01/01/2023 13:15;49.00721333333333 6.206158333333334;47;80
01/01/2023 13:15;46.13693 0.16532666666666668;93;80
01/01/2023 13:15;46.13671166666666 0.16088333333333335;90;80
01/01/2023 13:15;48.99716166666666 7.544711666666666;67;80
01/01/2023 13:15;48.99722 7.544431666666666;72;80
01/01/2023 13:15;48.996703333333336 7.54645;76;80
01/01/2023 13:15;48.99700166666667 7.544175;82;80
01/01/2023 13:15;48.996426666666665 7.547588333333334;78;80
01/01/2023 13:15;48.99661833333333 7.546743333333334;69;80
01/01/2023 13:15;48.004576666666665 0.3765483333333333;75;80
01/01/2023 13:15;48.00469666666667 0.37475166666666665;82;80
01/01/2023 13:15;48.00474166666667 0.3741483333333333;80;80
01/01/2023 13:15;47.08548666666667 2.0531166666666665;80;70
01/01/2023 13:15;47.425405 0.39412;41;80
01/01/2023 13:15;47.42534666666667 0.3920533333333333;39;80
01/01/2023 13:15;47.42543333333333 0.3950583333333333;26;80
01/01/2023 13:15;46.843898333333335 1.6733;49;80
01/01/2023 13:15;46.946976666666664 -1.0712033333333333;62;80
01/01/2023 13:15;48.26877833333333 3.7748383333333333;103;90
01/01/2023 13:15;48.26911833333333 3.7760866666666666;87;90
01/01/2023 13:15;48.27135166666667 3.7845483333333334;95;90
01/01/2023 13:15;48.269375 3.777031666666667;87;90
01/01/2023 13:15;48.27144166666667 3.785215;96;90
01/01/2023 13:16;48.965513333333334 6.640803333333333;61;80
01/01/2023 13:16;49.00226833333333 6.199975;43;80
01/01/2023 13:16;49.003925 6.201646666666667;45;80
01/01/2023 13:16;46.13617166666667 0.152095;72;70
01/01/2023 13:16;49.254125 1.45181;72;80
01/01/2023 13:16;49.253631666666664 1.4476433333333334;57;80
01/01/2023 13:16;48.997526666666666 7.537858333333333;90;80
01/01/2023 13:16;48.99753833333333 7.537566666666667;80;80
01/01/2023 13:16;48.00259666666667 0.400855;72;80
01/01/2023 13:16;48.00261833333333 0.400575;73;80
01/01/2023 13:16;48.003095 0.39492499999999997;98;80
01/01/2023 13:16;49.879623333333335 4.730643333333333;62;80
01/01/2023 13:16;49.879765 4.730535;62;80
01/01/2023 13:16;47.078181666666666 2.041716666666667;62;80
01/01/2023 13:16;46.84352333333333 1.6800116666666667;77;90
01/01/2023 13:16;48.265618333333336 3.7618333333333336;75;90
01/01/2023 13:16;48.26421166666667 3.7564716666666667;87;90
01/01/2023 13:16;48.262855 3.7503666666666664;95;90
01/01/2023 13:16;48.264045 3.755821666666667;111;90
01/01/2023 13:17;49.61579833333333 0.6996166666666667;81;80
01/01/2023 13:17;49.61579833333333 0.6996166666666667;81;80
01/01/2023 13:17;49.615851666666664 0.7005183333333334;82;80
01/01/2023 13:17;49.61573166666667 0.6984049999999999;80;80
01/01/2023 13:17;49.615851666666664 0.7005183333333334;79;80
01/01/2023 13:17;49.61566666666667 0.6968633333333333;99;80
01/01/2023 13:17;44.94490833333333 -0.23113;34;80
01/01/2023 13:17;44.943333333333335 -0.23108333333333334;55;80
01/01/2023 13:17;46.135533333333335 0.14131;90;80
01/01/2023 13:17;46.134755 0.12852166666666667;66;80
01/01/2023 13:17;46.135486666666665 0.14053666666666667;90;80
01/01/2023 13:17;46.13492 0.13139833333333334;77;80
01/01/2023 13:17;46.13550166666667 0.14078500000000002;91;80
01/01/2023 13:17;48.436636666666665 -3.7737866666666666;75;80
01/01/2023 13:17;48.99919333333333 7.506221666666667;64;70
01/01/2023 13:17;48.99720833333333 7.513053333333334;81;80
01/01/2023 13:17;49.87627166666667 4.732328333333333;66;80
01/01/2023 13:17;49.869501666666665 4.72638;68;80
01/01/2023 13:17;47.07468333333333 2.039595;24;90
01/01/2023 13:17;46.85014833333334 1.6961083333333333;84;90
01/01/2023 13:17;46.85036 1.6961783333333333;74;90
01/01/2023 13:17;49.87202833333333 4.63073;93;80
01/01/2023 13:17;46.957436666666666 -1.097535;72;70
01/01/2023 13:17;46.95520833333333 -1.0882966666666667;86;80
01/01/2023 13:17;48.25912833333334 3.73307;76;90
01/01/2023 13:17;48.260128333333334 3.7365416666666667;87;90
01/01/2023 13:17;48.26149 3.7418233333333335;90;90
01/01/2023 13:17;48.26220166666667 3.74679;89;90
01/01/2023 13:17;48.26005166666667 3.7362533333333334;83;90
01/01/2023 13:17;48.26232 3.74744;87;90
01/01/2023 13:18;49.365718333333334 1.3488416666666667;61;80
01/01/2023 13:18;48.96812 6.615696666666667;58;80
01/01/2023 13:18;48.989473333333336 6.197711666666667;75;80
01/01/2023 13:18;44.94672333333333 -0.23162666666666668;50;80
01/01/2023 13:18;44.94672333333333 -0.23162666666666668;49;80
01/01/2023 13:18;48.06945 2.9915166666666666;90;80
01/01/2023 13:18;46.134146666666666 0.11818833333333334;52;80
01/01/2023 13:18;46.13415666666667 0.11836;55;80
01/01/2023 13:18;46.13418 0.11873333333333333;64;80
01/01/2023 13:18;49.00456333333333 7.503121666666667;70;70
01/01/2023 13:18;49.003985 7.503661666666667;68;70
01/01/2023 13:18;49.007466666666666 7.499516666666667;80;80
01/01/2023 13:18;48.99979166666667 7.505761666666666;69;70
01/01/2023 13:18;49.004425 7.503261666666667;66;70
01/01/2023 13:18;49.87092333333333 4.712653333333334;54;80
01/01/2023 13:18;47.063395 2.0326333333333335;55;80
01/01/2023 13:18;47.437205 0.4265933333333333;70;70
01/01/2023 13:18;46.960591666666666 -1.11109;36;80
01/01/2023 13:18;48.258498333333335 3.7311933333333336;55;80
01/01/2023 13:18;48.25697666666667 3.727761666666667;45;80
01/01/2023 13:19;49.367235 1.345765;68;80
01/01/2023 13:19;49.36916333333333 1.341835;86;80
01/01/2023 13:19;49.36761166666667 1.34498;70;80
01/01/2023 13:19;49.369521666666664 1.34114;82;80
01/01/2023 13:19;48.96559 6.600626666666667;66;80
01/01/2023 13:19;48.144665 4.789036666666666;35;80
01/01/2023 13:19;48.97858333333333 6.19938;93;80
01/01/2023 13:19;44.95529 -0.23124833333333333;33;80
01/01/2023 13:19;48.085723333333334 2.983766666666667;77;80
01/01/2023 13:19;46.1341 0.117475;50;80
01/01/2023 13:19;49.014878333333336 7.494718333333333;74;80
01/01/2023 13:19;47.05896333333333 2.029828333333333;93;90
01/01/2023 13:19;47.05915666666667 2.02995;92;90
01/01/2023 13:19;49.85064666666667 4.618491666666666;78;80
01/01/2023 13:19;46.961305 -1.1136383333333333;40;80
01/01/2023 13:19;46.96185333333333 -1.1148916666666666;21;80
01/01/2023 13:19;48.24733833333333 3.71238;90;90
01/01/2023 13:20;49.37903333333333 1.3233583333333332;83;80
01/01/2023 13:20;49.377755 1.325585;75;80
01/01/2023 13:20;49.37788666666667 1.325355;78;80
01/01/2023 13:20;49.379821666666665 1.321995;79;80
01/01/2023 13:20;49.37762166666667 1.325805;79;80
01/01/2023 13:20;49.37246 1.3350766666666667;73;80
01/01/2023 13:20;49.378905 1.3235783333333333;78;80
01/01/2023 13:20;49.61056166666667 0.6531983333333333;92;80
01/01/2023 13:20;49.609615 0.6499033333333333;92;80
01/01/2023 13:20;49.610708333333335 0.653755;83;80
01/01/2023 13:20;49.606433333333335 0.6389600000000001;76;80
01/01/2023 13:20;49.60635 0.63869;76;80
01/01/2023 13:20;46.25364 -1.113265;36;80
01/01/2023 13:20;46.25384833333333 -1.11311;42;80
01/01/2023 13:20;46.25395833333334 -1.113035;51;80
01/01/2023 13:20;44.96358333333333 -0.22664;75;80
01/01/2023 13:20;44.96463 -0.22563166666666667;70;70
01/01/2023 13:20;44.96252666666667 -0.22749333333333333;79;80
01/01/2023 13:20;44.96212166666667 -0.22789833333333334;66;80
01/01/2023 13:20;48.09280833333333 2.98203;73;80
01/01/2023 13:20;47.037101666666665 2.024801666666667;109;90
01/01/2023 13:20;47.03881666666667 2.024661666666667;94;90
01/01/2023 13:20;47.45164333333334 0.44573999999999997;31;80
01/01/2023 13:20;49.84164166666667 4.607098333333333;54;80
01/01/2023 13:20;46.96615 -1.1193083333333333;47;80
01/01/2023 13:20;48.242131666666666 3.711615;83;80
01/01/2023 13:21;49.381903333333334 1.3184633333333333;69;80
01/01/2023 13:21;49.38165 1.318895;70;80
01/01/2023 13:21;49.38203333333333 1.3182383333333334;64;80
01/01/2023 13:21;49.605065 0.6342433333333334;68;80
01/01/2023 13:21;46.264415 -1.1052133333333334;69;70
01/01/2023 13:21;46.14044333333333 0.09278166666666668;92;80
01/01/2023 13:21;46.14214 0.08779833333333334;92;80
01/01/2023 13:21;47.034396666666666 2.025035;95;90
01/01/2023 13:21;47.45153 0.4477733333333333;37;80
01/01/2023 13:21;49.835545 4.60414;36;80
01/01/2023 13:21;46.9698 -1.1252550000000001;77;80
01/01/2023 13:21;46.972876666666664 -1.12923;80;80
01/01/2023 13:21;48.233705 3.722053333333333;25;80
01/01/2023 13:22;49.38774166666666 1.301765;64;80
01/01/2023 13:22;49.38781 1.3004616666666666;46;80
01/01/2023 13:22;49.38778166666667 1.3012083333333333;61;80
01/01/2023 13:22;49.59868 0.6129033333333334;85;80
01/01/2023 13:22;44.976598333333335 -0.21281833333333333;42;80
01/01/2023 13:22;46.149683333333336 0.06573833333333333;82;80
01/01/2023 13:22;47.01893833333333 2.023833333333333;69;90
01/01/2023 13:22;47.018523333333334 2.023598333333333;21;90
01/01/2023 13:22;47.017235 2.023181666666667;98;90
01/01/2023 13:22;47.45010333333333 0.4545633333333334;54;80
01/01/2023 13:22;48.36631 7.21422;74;80
01/01/2023 13:22;49.83363833333333 4.603776666666667;29;80
01/01/2023 13:22;49.83436666666667 4.604081666666667;49;80
01/01/2023 13:23;49.38813 1.2952266666666667;75;80
01/01/2023 13:23;49.388398333333335 1.2915216666666667;84;80
01/01/2023 13:23;49.388016666666665 1.29694;54;80
01/01/2023 13:23;49.388455 1.2909916666666668;83;80
01/01/2023 13:23;49.3885 1.2875233333333334;71;80
01/01/2023 13:23;49.38803333333333 1.2967116666666667;56;80
01/01/2023 13:23;49.596495 0.6031116666666667;86;80
01/01/2023 13:23;49.59652833333333 0.6034016666666666;81;80
01/01/2023 13:23;49.59620666666667 0.6010016666666667;95;80
01/01/2023 13:23;48.969155 6.549806666666667;23;80
01/01/2023 13:23;48.995893333333335 4.33005;81;70
01/01/2023 13:23;48.99285166666667 4.334285;44;80
01/01/2023 13:23;48.168441666666666 4.775553333333333;85;80
01/01/2023 13:23;48.16822833333333 4.775515;86;80
01/01/2023 13:23;48.171998333333335 4.777711666666667;98;80
01/01/2023 13:23;44.980471666666666 -0.20909999999999998;53;80
01/01/2023 13:23;46.152143333333335 0.0586;75;70
01/01/2023 13:23;46.15199666666667 0.05904666666666667;72;70
01/01/2023 13:23;47.447915 0.466445;66;70
01/01/2023 13:23;47.447921666666666 0.46669333333333335;62;70
01/01/2023 13:23;47.44778 0.4691433333333333;57;70
01/01/2023 13:23;47.446525 0.47498166666666664;63;70
01/01/2023 13:23;47.44667166666667 0.474285;68;70
01/01/2023 13:23;46.836166666666664 0.5242;132;130
01/01/2023 13:23;48.36656 7.224843333333333;63;80
01/01/2023 13:23;49.825071666666666 4.6001650000000005;77;80
01/01/2023 13:23;46.99220666666667 -1.1500616666666668;75;80
01/01/2023 13:23;46.98862166666667 -1.1456466666666667;92;80
01/01/2023 13:23;46.99156166666667 -1.148975;80;80
01/01/2023 13:24;49.38816333333333 1.2843816666666665;77;80
01/01/2023 13:24;49.388225 1.2848966666666666;76;80
01/01/2023 13:24;49.594115 0.584535;86;80
01/01/2023 13:24;49.594515 0.5877616666666667;81;80
01/01/2023 13:24;49.59493 0.5910233333333333;79;80
01/01/2023 13:24;49.59493 0.5910233333333333;84;80
01/01/2023 13:24;48.97262 6.540278333333333;70;80
01/01/2023 13:24;48.971583333333335 6.542785;79;80
01/01/2023 13:24;48.17504 4.779908333333333;99;80
01/01/2023 13:24;48.124505 2.9445266666666665;47;80
01/01/2023 13:24;46.15719 0.043798333333333335;85;80
01/01/2023 13:24;46.15659333333333 0.045498333333333335;79;80
01/01/2023 13:24;47.00322166666667 2.0205333333333333;66;80
01/01/2023 13:24;47.00051833333333 2.014501666666667;73;70
01/01/2023 13:24;46.99937 2.013011666666667;71;70
01/01/2023 13:24;49.81348833333333 4.606558333333333;83;80
01/01/2023 13:24;46.997325000000004 -1.1622;59;80
01/01/2023 13:24;46.99457666666667 -1.1556516666666667;96;80
01/01/2023 13:24;48.22061333333333 3.73342;25;80
01/01/2023 13:25;49.38524833333334 1.2583283333333333;80;80
01/01/2023 13:25;49.38563 1.2619983333333333;81;80
01/01/2023 13:25;49.38628666666666 1.26735;77;80
01/01/2023 13:25;49.38617 1.26653;85;80
01/01/2023 13:25;49.591565 0.5648933333333334;75;80
01/01/2023 13:25;49.59242 0.5718366666666667;86;80
01/01/2023 13:25;49.59160333333333 0.5651583333333333;101;80
01/01/2023 13:25;49.59234166666667 0.5712866666666667;73;80
01/01/2023 13:25;49.592306666666666 0.5709966666666666;85;80
01/01/2023 13:25;49.591895 0.5674016666666667;95;80
01/01/2023 13:25;48.97087333333333 6.532096666666667;41;80
01/01/2023 13:25;48.997843333333336 4.302225;80;80
01/01/2023 13:25;48.99486666666667 4.314333333333333;91;80
01/01/2023 13:25;49.047985 7.45256;74;70
01/01/2023 13:25;46.99381666666667 2.0097566666666666;56;80
01/01/2023 13:25;46.993935 2.009825;53;80
01/01/2023 13:25;47.44414166666667 0.49139166666666667;69;80
01/01/2023 13:25;47.444831666666666 0.4895816666666667;63;80
01/01/2023 13:25;49.81299166666667 4.608281666666667;75;80
01/01/2023 13:25;49.81004166666666 4.613785;51;80
01/01/2023 13:25;49.812641666666664 4.609441666666667;64;80
01/01/2023 13:25;46.99974 -1.167735;86;80
01/01/2023 13:25;48.217545 3.7390600000000003;52;80
01/01/2023 13:25;48.218136666666666 3.738096666666667;40;80
01/01/2023 13:26;49.38550333333333 1.2501366666666667;75;80
01/01/2023 13:26;49.38556333333333 1.249305;77;80
01/01/2023 13:26;49.38552833333333 1.2498533333333333;74;80
01/01/2023 13:26;49.38558666666667 1.24903;76;80
01/01/2023 13:26;49.38567833333333 1.24795;88;80
01/01/2023 13:26;49.38571 1.2474116666666666;92;80
01/01/2023 13:26;49.59093 0.559565;82;80
01/01/2023 13:26;49.589945 0.5517466666666666;81;80
01/01/2023 13:26;49.590556666666664 0.556555;83;80
01/01/2023 13:26;48.973985 6.52005;95;80
01/01/2023 13:26;49.00490166666667 4.290208333333333;99;80
01/01/2023 13:26;49.004015 4.291705;79;80
01/01/2023 13:26;48.14058166666667 2.929065;67;80
01/01/2023 13:26;48.144351666666665 2.924725;69;80
01/01/2023 13:26;46.16446666666667 0.022465000000000002;73;80
01/01/2023 13:26;46.167183333333334 0.014516666666666667;72;80
01/01/2023 13:26;46.988278333333334 2.006615;62;80
01/01/2023 13:26;46.990676666666666 2.008005;69;80
01/01/2023 13:26;47.443706666666664 0.4986383333333333;35;80
01/01/2023 13:26;48.361965 7.227823333333333;41;80
01/01/2023 13:26;48.362188333333336 7.232246666666667;37;80
01/01/2023 13:26;49.80853 4.615731666666667;49;80
01/01/2023 13:26;48.20999166666667 3.7509283333333334;66;80
01/01/2023 13:26;48.21322833333333 3.7443766666666667;46;80
01/01/2023 13:27;49.38587666666667 1.24498;97;80
01/01/2023 13:27;49.58848666666667 0.5407166666666666;75;80
01/01/2023 13:27;49.58893666666667 0.5443166666666667;102;80
01/01/2023 13:27;49.58665666666667 0.5327083333333333;76;70
01/01/2023 13:27;49.586331666666666 0.532195;72;70
01/01/2023 13:27;46.30518166666667 -1.0914466666666667;40;80
01/01/2023 13:27;48.97940333333333 6.505006666666667;98;80
01/01/2023 13:27;48.98205333333333 6.495536666666666;79;80
01/01/2023 13:27;45.004783333333336 -0.19759833333333335;73;80
01/01/2023 13:27;49.03810166666667 7.4286183333333335;88;80
01/01/2023 13:27;49.90175 4.705095;80;80
01/01/2023 13:27;46.97700833333333 1.9984950000000001;89;90
01/01/2023 13:27;47.442825 0.5021766666666667;34;80
01/01/2023 13:28;49.38717833333333 1.2259016666666667;69;80
01/01/2023 13:28;49.38715666666667 1.226175;66;80
01/01/2023 13:28;49.387431666666664 1.2227183333333334;49;70
01/01/2023 13:28;49.581628333333335 0.5246016666666666;78;80
01/01/2023 13:28;49.57870333333334 0.5196816666666667;80;90
01/01/2023 13:28;49.581493333333334 0.5243800000000001;72;80
01/01/2023 13:28;49.58349166666667 0.5275533333333333;68;80
01/01/2023 13:28;49.585161666666664 0.5303066666666667;55;70
01/01/2023 13:28;48.98363833333333 6.479748333333333;103;80
01/01/2023 13:28;49.01876333333333 4.262813333333334;30;80
01/01/2023 13:28;49.01749 4.268605;45;80
01/01/2023 13:28;48.21223666666667 4.74433;90;80
01/01/2023 13:28;48.138421666666666 2.9094083333333334;107;80
01/01/2023 13:28;46.967076666666664 1.9913333333333334;77;90
01/01/2023 13:28;46.96785333333333 1.9919066666666667;71;90
01/01/2023 13:28;47.44845333333333 0.51528;92;80
01/01/2023 13:28;47.44918 0.5162016666666667;89;80
01/01/2023 13:28;48.35791666666667 7.242425;37;80
01/01/2023 13:29;49.57487166666667 0.5031566666666667;84;90
01/01/2023 13:29;49.57678666666666 0.5115516666666667;82;80
01/01/2023 13:29;49.57512833333333 0.5042166666666666;75;90
01/01/2023 13:29;49.57727166666667 0.5135483333333333;84;90
01/01/2023 13:29;49.57700333333333 0.512395;84;80
01/01/2023 13:29;49.57519166666667 0.504475;76;90
01/01/2023 13:29;49.57796 0.5166533333333333;76;90
01/01/2023 13:29;48.98122166666667 6.46955;39;80
01/01/2023 13:29;48.98232333333333 6.473498333333334;58;80
01/01/2023 13:29;48.21993166666667 4.735785;104;80
01/01/2023 13:29;48.22175333333333 4.7324850000000005;88;80
01/01/2023 13:29;48.134925 2.9027683333333334;70;80
01/01/2023 13:29;46.18053666666667 -0.024561666666666666;85;80
01/01/2023 13:29;49.344685 1.5354916666666667;24;80
01/01/2023 13:29;46.963233333333335 1.9942816666666667;86;90
01/01/2023 13:29;47.44991 0.5171283333333333;94;80
01/01/2023 13:29;48.35366833333333 7.249495;63;80
01/01/2023 13:30;49.388688333333334 1.2043933333333334;57;80
01/01/2023 13:30;49.57474166666667 0.50258;85;90
01/01/2023 13:30;49.574601666666666 0.5020066666666667;81;90
01/01/2023 13:30;48.98252 6.45387;101;80
01/01/2023 13:30;48.98162333333333 6.455856666666667;88;80
01/01/2023 13:30;49.02710166666667 4.241475;45;80
01/01/2023 13:30;48.12718 2.88399;68;80
01/01/2023 13:30;49.35655333333333 1.5486333333333333;74;80
01/01/2023 13:30;46.954211666666666 2.00655;42;90
01/01/2023 13:30;47.46286 0.5325083333333334;90;80
01/01/2023 13:30;48.351985 7.261596666666667;37;80
01/01/2023 13:30;48.35140833333333 7.264256666666666;35;80
01/01/2023 13:30;47.041623333333334 -1.2158166666666665;72;80
01/01/2023 13:30;47.03494666666667 -1.2096583333333333;100;80
01/01/2023 13:30;47.03247666666667 -1.2078083333333334;88;80
01/01/2023 13:31;49.393056666666666 1.19078;54;90
01/01/2023 13:31;49.39408666666667 1.188065;41;90
01/01/2023 13:31;49.566426666666665 0.4879583333333333;77;80
01/01/2023 13:31;49.561418333333336 0.48302666666666666;78;80
01/01/2023 13:31;49.57012666666667 0.49123833333333333;81;80
01/01/2023 13:31;45.038003333333336 -0.18601;56;80
01/01/2023 13:31;45.03915333333333 -0.18582166666666666;53;80
01/01/2023 13:31;48.11909 2.865805;70;80
01/01/2023 13:31;47.467756666666666 0.5378933333333333;100;80
01/01/2023 13:31;47.472426666666664 0.5428783333333332;78;80
01/01/2023 13:31;47.471493333333335 0.5418716666666668;73;80
01/01/2023 13:31;46.725265 0.3904916666666667;141;130
01/01/2023 13:31;48.351056666666665 7.272815;37;80
01/01/2023 13:31;47.04600166666667 -1.2211750000000001;82;80
01/01/2023 13:32;49.39691 1.1805616666666667;45;90
01/01/2023 13:32;49.395626666666665 1.1838899999999999;30;90
01/01/2023 13:32;49.558805 0.46591499999999997;76;80
01/01/2023 13:32;48.990363333333335 6.436521666666667;42;80
01/01/2023 13:32;49.03381 4.216458333333334;64;80
01/01/2023 13:32;49.033525 4.217365;76;80
01/01/2023 13:32;46.190353333333334 -0.05343833333333334;69;70
01/01/2023 13:32;46.19300166666667 -0.061263333333333336;80;80
01/01/2023 13:32;49.36987166666667 1.57053;88;80
01/01/2023 13:32;48.348773333333334 7.287916666666667;68;80
01/01/2023 13:32;49.77829 4.695733333333333;33;80
01/01/2023 13:32;48.175158333333336 3.79869;52;80
01/01/2023 13:33;49.397528333333334 1.17898;53;80
01/01/2023 13:33;49.5561 0.45820666666666665;83;80
01/01/2023 13:33;49.557543333333335 0.46259833333333333;71;80
01/01/2023 13:33;49.554696666666665 0.4538216666666666;78;80
01/01/2023 13:33;49.55601166666667 0.4579416666666667;84;80
01/01/2023 13:33;49.55681666666667 0.46038;91;80
01/01/2023 13:33;48.988925 6.42238;105;80
